년도,분류,형태,제목,1저자,공저자,초록,키워드
,,Poster,A Customized Workflow-Driven Instant Messaging System Support Team Communication in the Hospital,Ying-Li Lee,Tsai-Feng Chien and Hsiu-Chin Chen,"Effective communication among the healthcare team is a very important skill to support team resource management (TRM). However, we take too much effort to connect with other team members by using traditional telephone communication. In this study, we developed an instant messaging system embedded in the original hospital information system and evaluated the preliminary outcome and the usage of the system.","Instant messaging system, Team resource management"
,,Poster,The Austrian Nursing Minimum Data Set (NMDS-AT),R. Ranegger,W.O. Hackl and E. Ammenwerth,,"Nursing care, nursing process, nursing informatics, nursing records, classification, data collection, nursing minimum data set, Austria"
,,Poster,Evaluation of an Allergy Documentation System Adopted by Hong Kong’s Private Hospitals ? A Pilot Study,Wing-Yan Chan,"Kup-Sze Thomas Choi, Chung-Lim Vico Chiang, Shek-Kei Clement Cheung, Lai-Han Ellen Tong and Ngai-Tseung Cheung",,"Adverse drug reaction, allergy, electronic health record system, quality, usefulness, satisfaction, patient safety, medication error"
,,Poster,A Standard for Nursing Process ? Clinical Decision Support Systems (NP-CDSS),Maria M?ller-Staub,Wolter Paans,"A Nursing Process-Clinical Decision Support System (NP-CDSS) Standard with 25 criteria to guide future developments of Nursing Process-Clinical Decision Support Systems was developed. The NP-CDSS Standards’ content validity was established in qualitative interviews yielding fourteen categories that demonstrate international expert consensus. All experts judged the Advanced Nursing Process being the centerpiece for Nursing Process-Clinical Decision Support System that should suggest research-based, pre-defined nursing diagnoses and correct linkages between diagnoses, evidence-based interventions and patient outcomes.","Decision support, Electronic Health Report, Nursing Process - Clinical Decision Support Systems (NP-CDSS), Standard, Consensus Validation"
,,Poster,Shifting Tasks from Nurses to Physicians: CDS Needed After Introduction of CPOE?,Emmanuel Eschmann,"Sascha Karlen, Ludwig Perger, Markus Schneemann and J?rg Blaser",,"Electronic prescribing, medication errors, intravenous injections, parenteral infusions, clinical decision support systems"
,,Poster,Using a Text-Mining Approach to Evaluate the Quality of Nursing Records,Hsiu-Mei Chang,"Shwu-Fen Chiou, Hsiu-Yun Liu and Hui-Chu Yu","Nursing records in Taiwan have been computerized, but their quality has rarely been discussed. Therefore, this study employed a text-mining approach and a cross-sectional retrospective research design to evaluate the quality of electronic nursing records at a medical center in Northern Taiwan. SAS Text Miner software Version 13.2 was employed to analyze unstructured nursing event records. The results show that SAS Text Miner is suitable for developing a textmining model for validating nursing records. The sensitivity of SAS Text Miner was approximately 0.94, and the specificity and accuracy were 0.99. Thus, SAS Text Miner software is an effective tool for auditing unstructured electronic nursing records.",nursing record; record quality; text mining
,,Poster,Electronic Health Record Messaging and Quality of Care for Type 2 Diabetes Patients in Primary Care,Marlon P. Mundt,Larissa I. Zakletskaia,,
,,Poster,Nursing Informatics in Turkey,Sengul Akdeniz,Mustafa Ozkaynak,We reviewed the studies investigating nursing Informatics (NI) in Turkey. Our review showed that previous NI studies in Turkey heavily focused on the attitudes of clinicians towards technology. Our literature review allows for developing policies and strategies to motivate NI studies in similar countries.,"Nursing Informatics, Turkey, computer literacy, computer use."
,,Poster,Development Needs of Electronic Nursing Discharge Summaries in Finland,Anne Kuusisto,Paula Asikainen and Kaija Saranto,"In this study the development needs of Electronic Nursing Discharge summaries (ENDS) mentioned by nursing professionals are classified and addressed using the FITT model (“Fit between Individuals, Task and Technology”) framework.","Electronic Nursing Discharge summary, FITT-model"
,,Poster,Reporting Patient Safety Events: A Cross-Cultural Trial,Weiying Shan,"Weichao Shan, Na Yang, Heng Zhang, Qing Li, Rong Zhang, Chen Liang and Yang Gong",,
,,Poster,Using Hospital Information System Data to Capture Nurse Workload,Shangping Zhao,Hong Chen and Ling Feng,"Using hospital information system (HIS) data to capture nurse workload. Direct and indirect nursing items were included by survey and group discussion, workload of nurses is calculated by the work hour measurement of nursing item. Nursing items were matching with HIS index. An ETL (Extract, Transform, Load) tool, Microsoft SSIS, is to capture all HIS index if it happened in a day. The workload of a ward can be calculated automatically the day before. This study provides a new approach to achieve nursing workload. However, a confirmatory study should be implemented in the future to verify the reliability of workload.","Nursing workload, Hospital information system, Nursing item"
,,Poster,A Study on the Effect on Scheduling and Management of Surgeries with the Introduction of Excellent Medical Information,Tsai Ching Mei,,"The services of OR play an important role in the medical business for department of surgery. The most important issue for OR is about the scheduling and management of surgeries. Good surgery schedule could elevate the utilization efficiency of OR. Therefore, the introduction of excellent medical information can both dramatically elevate the work efficiency of health care employees and reduce workload to reach win-win benefits in both management and performance.","operation room, scheduling,first operation,planning, performances."
,,Poster,Emergency Information Systems for Performance Assessment Value Before and After the Child Abuse and Sexual Assault of Time After Medical Intervention,Siou-Jhen Tang,"Shu-Jin Jhan, Siou-Ji Chen, Ai-Ru Lan, Huei-Jhu You, Huei-Lan Jhang and Fang-Shan Li","This study was designed to investigate child abuse and sexual assault in the emergency medical treatment process, child abuse and sexual assault a total of 2014 years of the city informed of 82 accounted for 23 hospital. The use of teamwork and information systems intervention before and after, child abuse and sexual assault for the time required for medical treatment, the effectiveness of valuation step.Project object for child abuse and sexual abuse of patients in the emergency room. I Data were collected using direct observation and retrospective chart review method. The results show medical record was reduced from 11 to 4 step step; time from 1 hour 52 minutes to 46 minutes, greatly enhance emergency service satisfaction.","Emergency, Information Systems, child abuse, sexual assault, work flow"
,,Poster,Effect of Automatic Inpatient Fall Prediction Using Routinely Captured EMR Data: Preliminary Results,Insook Cho,Eunja Chung,The increasing adoption of electronic medical record (EMR) systems including nursing documentation worldwide provides opportunities for improving patient safety by the automatic prediction of adverse events using EMR data. An inpatient fall is a preventable adverse event that can be managed more effectively and efficiently through a data-driven predictive approach. This study implemented a new approach and explored its effects in neurologic inpatient units. The results suggest that integrating an automatic fall prediction system with the EMR system could reduce inpatient falls.,"Falls, inpatient setting, electronic medical records, prediction"
,,Poster,Design of an Electronic Reminder System for Supporting the Integerity of Nursing Records,Chien-Min Chen,"I-Ching Hou, Hsiao-Ping Chen and Yung-Ching Weng","The integrity of electronic nursing records (ENRs) stands for the quality of medical records. But patients’ conditions are varied (e.g. not every patient had wound or need fall prevention), to achieve the integrity of ENRs depends much on clinical nurses’ attention. Our study site, an one 2,300-bed hospital in northern Taiwan, there are a total of 20 ENRs including nursing assessments, nursing care plan, discharge planning etc. implemented in the whole hospital before 2014. It become important to help clinical nurses to decrease their human recall burden to complete these records. Thus, the purpose of this study was to design an ENRs reminder system (NRS) to facilitate nursing recording process. The research team consisted of an ENR engineer, a clinical head nurse and a nursing informatics specialist began to investigate NRS through three phases (e.g. information requirements; design and implementation). In early 2014, a qualitative research method was used to identify NRS information requirements through both groups (e.g. clinical nurses and their head nurses) focus interviews. According to the their requirements, one prototype was created by the nursing informatics specialist. Then the engineer used Microsoft Visual Studio 2012, C#, and Oracle to designed a web-based NRS (Figure 1). Then the integrity reminder system which including a total of twelve electronic nursing records was designed and the preliminary accuracy validation of the system was 100%. NRS could be used to support nursing recording process and prepared for implementing in the following phase.","Nurse Care Records, Decision Support, Integrity, Nursing Informatics"
,,Poster,Discussion on the Initial Use of Nursing Information Systems Related Factors of Satisfaction,Shu-Ting Peng,Shu-Jina Jhan and Siou-Jia Chen,"Information technological advances to develop health care-related systems, Improve clinical efficiency through introducing information technology, Simplify processes to enhance the quality of nursing care. Study investigated the regional hospital nurses after initial information system the use of satisfaction surveys, Study for unit 50-bit nurse the use questionnaires collection, not satisfied is 30%, For analysis in found to be not satisfied.1. Aged between 38-50 years old.2.The operating practices are not familiar.3. Typing is siow the fee time is more long.4. The slow operation of the system.5. Information ability is low. For the above reasons and after improvement and guidance dissatisfaction reduced to 5%, multi-enhancing information related to education and training in future, Increase nurses information literacy competency.","Information,Nurse,Age,Education,Satisfaction"
,,Poster,Classification of Patient Care Complexity: Cloud Technology,Caren de Oliveira Riboldi,"Andrea Barcellos Teixeira Macedo, Thiane Mergen, Vera L?cia Mendes Dias, Diovane Ghignatti da Costa, Maria Luiza Falsarella Malvezzi, Ana Maria Muller Magalh?es and Denise Tolfo Silveira","Presentation of the computerized structure to implement, in a university hospital in the South of Brazil, the Patients Classification System of Perroca, which categorizes patients according to the care complexity. This solution also aims to corroborate a recent study at the hospital, which evidenced that the increasing workload presents a direct relation with the institutional quality indicators. The tools used were the Google applications with high productivity interconnecting the topic knowledge on behalf of the nursing professionals and information technology professionals.","Patient classification systems, Patient safety, Workload, Cloud."
,,Poster,Nursing Activities Score: Cloud Computerized Structure,K?tia Bottega Moraes,"Fabiana Zerbieri Martins, Maximiliano Dutra de Camargo, D?bora Feij? Vieira, Ana Maria Muller Magalh?es and Denise Tolfo Silveira","This study objective to describe the cloud Nursing Activities Score implementation process in the Intensive Care Unit of the Post-Anesthesia Recovery Room. It is a case study. The tools used were the Google applications with high productivity interconnecting the topic knowledge on behalf of the nursing professionals and information technology professionals. As partial results, it was determined that the average nursing staff workload in the ICU/PARR during the first 24 hours, according to the score on the scale, was 91.75 ± 18.2. Each point of NAS is converted into 14.4 minutes, which is equivalent to an average of 22 working hours. Currently the instrument is implemented in the institution, reinforcing the need to update and raise awareness concerning the need to maintain the new routine.","Nursing Informatics, Cloud, Patient safety, Workload, Nursing care, Intensive care units"
,,Poster,Using a System Science Strategy to Measure Teamwork in an Urban Hospital,Haeyoung Lee,Sunmoo Yoon,,
,,Poster,From a Suspect Victim to the Holmes: The Unexpected Value of a Home-Made Mobile Chemotherapy Medication Administration System,Ming-Chuan Kuo,Polun Chang,"Nurse used to be the first one to be investigated in a drug adverse event. Our newly hospital-wide implemented home-made mobile chemotherapy medication support system, which has released our nurses from the traditional heavy 2-nurse-double-checking loading, was unexpectedly used to protect our nurses from being suspected in a recent event of over delivery of infusion. The outcome turned us to reexamine the device maintenance and test protocols.","Mobile Nursing, Chemotherapy Medication, Adverse Event, Medical Device"
,,Poster,Nursing Documentation: An Evaluation of an Action Research Project,Grete Vabo,?shild Slettebø and Mariann Fossum,"This abstract describes an evaluation of an action research project conducted to improve nursing documentation practice in four municipalities in Norway. In an explorative design, four focus group interviews and two individual interviews were conducted. The interview data were analyzed using content analysis. Three themes emerged: healthcare professionals perceived the documentation process as complicated; they experienced competing interests; and they highlighted a clear and visible leader as important for success. This study provides knowledge about the importance of collaboration and involvement of stakeholders when developing electronic health record systems.","evaluation, nursing process, electronic healthcare record, usability issues."
,,Poster,Enhancing a Blood Transfusion Platform with Clinic Decision Support Component to Better Assure Patient Safety,Hsiang-Fen Lai,"Hui-Tzu Yeh, Wen Ray Lee, Li-Chun Hsiao, Hsin-Tsung Ho and Polun Chang","Blood transfusion is an important but complex and high-risky clinical procedure. Any error could cause serious injuries to patients. To better assure the procedure safety, we enhancing our home-made blood transfusion platform with new clinic decision support components to assure patient’s identity and to inform clinicians of any event in time. So far, our transfusion incidence case has been reduced to 0 from 9 before the system implemented.","Blood Transfusion, Patient Safety, Decision Support, Transfusion Incidence"
,,Poster,An Empirical Study on the Successful Implementation of Nursing Information System,Hui-Hua Tsai,"Shwu-Fen Chiou, Tsi-Chi Wang, Meng-Ping Wu and Rung-Chuang Feng","This study investigated the major NIS implementation factors and their capability of predicting the effectiveness of NIS implementation by using the clinical information systems success model. The triangulation method was employed in this study. A total of 348 nurses were recruited from regional hospitals in two districts of Taipei through purposive sampling. Research data were collected through questionnaires and focus group interviews 3 and 6 months after an NIS was implemented at their hospital. The result show the explanatory power of use dependence, use satisfaction, and net benefits in predicting NIS effectiveness was approximately 64.5%?89.4%. The explanatory power of net benefits in predicting NIS effectiveness after 3 and 6 months exceeded 80%. The nurses reported that NIS implementation changed their workflow and positively influenced medication administration safety. This study empirically identified the critical factors that affect the successful implementation of NISs and reported the nurses’ experience of NIS use.",Nursing information systems; Clinical information systems success model; System user satisfaction; Use dependence
,,Poster,Leading the Development of Our New Nursing Information System with the TIGER-Based Taiwan Model,Zhenxian Shi,"Lin Li, Ming-Chuan Kuo and Polun Chang",Our nursing information system has been incomplete and not very reliable. The situation is not changed because our IT department is seriously understaffed and the HIS vendor is weak. We decided to take the responsibility to lead the development of our NIS using the Taiwan model to develop our TIGER-based new strategies.,"nursing information system, Task Force, informatics competency, TIGER, Taiwan Model"
,,Poster,Clinical Knowledgebase Integration of Nursing Terminology,Luann Whittenburg,,"Medicomp Point of Care Clinical Knowledgebase, MEDCIN® is designed to support integrated care documentation and the care planning functions of nurses and allied health professional. In electronic medical records (EMRs) starting with one or more clinical diagnoses and/or patient signs and symptoms, the capabilities of the MEDCIN® knowledgebase are used to prompt nursing terminology concepts following the American Nurses Association (ANA) nursing process [1]. The MEDCIN® diagnostic index dynamically constructs Interactive Plans of Care (PoC) using the six standards of the nursing process and allows aggregated data analysis. MEDCIN ® is widely used in the US by EMR clients and health information technology systems around the world.","Nursing Care Plan, Clinical Care Classification, CCC, Nursing Documentation"
,,Poster,The Automated Alert System for the Hospital Infection Control and the Safety of Medical Staff Based on EMR Data,Eunmi Jo,,"This report is about planning, developing, and implementing the automated alert system for the Hospital infection control and the safety of medical staffs about information on patients exposed to infection based on EMR Data in a tertiary hospital in Korea.","Alert system, Infection control"
,,Poster,Development and Appraisal of Multiple Accounting Record System (Mars),H.C. Yu,M.C. Chen,"The aim of the system is to achieve simplification of workflow, reduction of recording time, and increase the income for the study hospital. Methods: The project team decided to develop a multiple accounting record system that generates the account records based on the nursing records automatically, reduces the time and effort for nurses to review the procedure and provide another note of material consumption. Three configuration files were identified to demonstrate the relationship of treatments and reimbursement items. Results: The workflow was simplified. The nurses averagely reduced 10 minutes of daily recording time, and the reimbursement points have been increased by 7.49%. Conclusion: The project streamlined the workflow and provides the institute a better way in finical management.","Multiple Accounting information system, workflow, burden"
,,Poster,Mining Clinicians’ Electronic Documentation to Identify Heart Failure Patients with Ineffective Self-Management: A Pilot Text-Mining Study,Maxim Topaz,"Kavita Radhakrishnan, Victor Lei and Li Zhou","Effective self-management can decrease up to 50% of heart failure hospitalizations. Unfortunately, self-management by patients with heart failure remains poor. This pilot study aimed to explore the use of text-mining to identify heart failure patients with ineffective self-management. We first built a comprehensive self-management vocabulary based on the literature and clinical notes review. We then randomly selected 545 heart failure patients treated within Partners Healthcare hospitals (Boston, MA, USA) and conducted a regular expression search with the compiled vocabulary within 43,107 interdisciplinary clinical notes of these patients. We found that 38.2% (n= 208) patients had documentation of ineffective heart failure self-management in the domains of poor diet adherence (28.4%), missed medical encounters (26.4%) poor medication adherence (20.2%) and non-specified self-management issues (e.g., “compliance issues”, 34.6%). We showed the feasibility of using text-mining to identify patients with ineffective self-management. More natural language processing algorithms are needed to help busy clinicians identify these patients.","Heart failure, self-management, adherence, text mining, data mining"
,,Poster,Nurses’ Actual Usage of EMRs: An Access Log-Based Analysis,Ayako Kajimura,"Tadamasa Takemura, Tomoko Hikita, Kenichiro Fujita, Waon Yoshihara, Akane Hashiya and Tomohiro Kuroda","Access logs for electronic medical records (EMRs) are a useful source of data for understanding how nurses perform their duties . The purpose of this study was to understand how nurses used an EMR system, by inspecting and analyzing from one week EMR access logs (394,708) of accessing outcome Input screen. Anytime day and night, nurses accessed outcome Input screen. Viewing and information input obtained from observations, in order to monitor patients’ conditions over tasks such as keeping nursing records.","Access log, Electric Medical Records, Nursing task"
,,Poster,Outcomes of Medication Administration Information System for Nurses,Jen-Chun Lin,Ting-Ting Lee,"The purpose of this study is to survey nurses’ use of the new information system (IS) and to compare the outcomes of the medication errors (MEs) due to the use of this technology. A questionnaire with the system successful model was distributed from October to November 2014 (n=210). Additionally, medication errors due to workflow design in patient assessment, MA regulations, MA standard of operation procedure (SOP), double checks, and others were collected before and after the MAIS implementation. The highest scored category is the charting time and the lowest is the screen speed. Nurses are unsatisfied on downtime and intranet speed. Three main MEs factors are: not following MA SOP, no MA regulations, and others based on 275 (before) and 124 (after) incident reports. While nurses valued the MAIS use, network speed has been raised. ME incidents are decreased but the workflow factors are different for both before-after implementation stages.","incident reports, information systems success model, medication administration errors, patient safety, workflow design"
,,Poster,The Application of an Integrated IHCA Information System to Analysis the Related Indicators,Hui-Tzu Yeh,"Wen Ray Lee, Suh-Meei Hsu and Hsiang-Fen Lai","In-Hospital cardiac arrest (IHCA) is a high risk of patient's safety issue in medical institutions, the incidence and patient’s outcome of IHCA is an important indicator of ability of medical treatment and emergency medical quality of hospital. By building up the IHCA information system, we can save the time of typing and statistical data, save the consumption of paper and storage space, managers can view immediately data, track progress and confirm the correctness of the information, and Index values can be rendered immediately.","IHCA, TCPI, Patient Safety, Information System"
,,Poster,Decision-Making to Support Smooth Daily Unit Operation in Perioperative Settings,Eriikka Siirala,"Laura-Maria Peltonen, Helj? Lundgr?n-Laine, Sanna Salanter? and Kristiina Junttila",Decision-making in daily unit operation in perioperative settings needs to be smooth. Decision support systems are mainly used as help in this situation. These systems reduce the possibility of risks caused by poor communication. But the decisions and dimensions of the decisions made by nurse manager are still unsolved. The aim of our study was to describe the timeframe of the decisions made by nurse managers in the daily unit operation in perioperative settings. The results indicated that nurse managers made operational and tactical decisions. These operational and tactical decisions happened coincide during the nurse managers shift. The nurse managers were repeatly interrupted in decision-making.,"Decision-making, Information need, Nurse manager, Perioperative settings"
,,Poster,Using a Call Centre for Data Mining and Data Capturing ? Pilot Study Using Glasgow Coma Outcome Scale in Head Injured Patients,Teenu Xavier,Metilda Robin and Deepak Agrawal,"Trauma healthcare delivery is limited in rural areas of India. The aim of the study was to assess the Glasgow coma outcome scale via a call centre for head injured patients who were discharged after head injury. Glascow coma scales were assessed by call-center staff using a set of standard questions in Hindi language. 484 patients were admitted during the study period. Of these, 63% (n=305) were from rural areas. After patients were discharged, call centre staff were able to reach 84% of patients on their phones and elicit GOS in all cases. Call centers have the potential to revolutionize delivery of trauma healthcare to rural areas.","Call center, head Injury, healthcare delivery, rural, glasgow coma outcome scale, trauma"
,,Poster,A Model for Risk Assessment in Health Care,Vesna Prijatelj,Vladislav Rajkovi? and Olga ?u?ter?i?,"The purpose of our research is to reduce risks and hence prevent errors in the health care process. The aim is to design an organizational information model using error prevention methods for risk assessment in a clinical setting. The model is based on selected indicators of quality nursing care, resulting from the world-known theoretical and practical models combined with experience in the Slovenian health care. The proposed organizational information model and software solution has a significant impact on the professional attention, communication and information, critical thinking, experience and knowledge.","health care, patient safety, errors, information communication technology"
,,Poster,Improving EHR Usability Using LEAN Methodology,Corbin Bosse,Kandace Kelly,"Electronic health record (EHR) usability concerns continue to reduce EHR effectiveness. LEAN methodology, which focuses on waste elimination, may provide an effective method to address efficiency related usability deficiencies. We aimed to improve the usability of an inpatient seclusion and restraint (SR) EHR module using LEAN methodology. A multidisciplinary team convened to evaluate and redesign clinical and technological SR workflows using LEAN techniques, including process mapping and time-series analyses. SR module modifications addressed 40 of the 60 efficiency related usability deficiencies identified in the initial SR module. Usability enhancements included elimination of 10 nonessential inputs, 21 redundancies, and nine overhead functions. Process steps were reduced from 74 to 47. Improving EHR usability is critical to assure safe, effective, and efficient care1 . We demonstrated that LEAN methodology is an effective method to address efficiency related EHR usability deficiencies. More research is needed to determine how these improvements impact care quality.","Usability, EHRs, problems in EHRs, simplifying workflow, quality improvement"
,,Poster,"The Relationship Between Nursing Workload, Quality of Care and Nursing Payment in Intensive Care Units",Li-Yin Chang,Hsiu-Hui Yu,"Nursing workload adversely affects patient safety in intensive care units, the higher nursing care hours were lower incidence rate of bedsores.","Nursing workload, quality of care, nursing payment, patient classification"
,,Poster,Nursing Informatics Pioneers Continue to Influence the Profession: A Sustainable Impact,Susan K. Newbold,Juliana J. Brixey,The American Medical Informatics Association (AMIA) established the Nursing Informatics History Project to recognize the pioneers of nursing informatics. Fundamental to the pioneers was dissemination of knowledge. The purpose of this review was to identify contributions to the field of nursing informatics as peer-reviewed manuscripts for the years 2010-2015 and indexed in PubMed. Results indicate that many of the pioneers continue to have manuscripts indexed in PubMed. It is anticipated this project will be extended to identify other types of contributions made by the pioneers in the advancement of nursing informatics.,"Nursing informatics, informatics, nursing, history project"
,,Poster,"Impact of an Emergency Nurse Coordinator on Work Flow Optimization in an Emergency Department in Delhi, India",Preethy S,"Teenu Xavier, Reghunathan N, Metilda Robin and Deepak Agrawal","The aim of this study was to assess the effect of the emergency nurse coordinator in optimization of workflow of the emergency department. A retrospective analysis of all patient encounters in the emergency department between Aug 1 to Sept 31 of 2014 (n=6,189) and Aug 1 to September 31 of 2015 (n=8,626) was conducted. There was a statistically significant decrease in the admission time, length of stay, transfer time, and review time of the patients after the introduction of the emergency nurse coordinator in the emergency department.(p<0.05).","emergency nurse coordinator, emergency department, workflow"
,,Poster,An Interview and an Observation Study of Nurses and Student Nurses’ Electronic Clinical Documentation Behaviors in a OB/GYN Nursing Ward,Yen-Chiao Angel Lu,Yen-Ju Lin,"This research was conducted to understand clinical nurses' and nursing students' current use of a clinical nursing information system to document their patient care activities in an OB/GYN nursing ward at a medical center in central Taiwan. A semi-structure interview and participant observation methods were used to gather the data. The results showed that the majority of participants regarded the clinical nursing information system as a useful system in terms of saving documentation time and improving communication among healthcare providers. This study provided some empirical evidence of the attitudes/behaviors of nurses and student nurses about electronic documentation. However, more studies were recommended to evaluate the impact of electronic nursing documentation on the quality of care delivered to patients.","Nursing documentation, clinical information system, electronic medical record"
,,Poster,Design of a Recommendation System for Adding Support in the Treatment of Chronic Patients,Simon Torkar,"Peter Benedik, Uro? Rajkovi?, Olga ?u?ter?i? and Vladislav Rajkovi?","Rapid growth of chronic disease cases around the world is adding pressure on healthcare providers to ensure a structured patent follow-up during chronic disease management process. In response to the increasing demand for better chronic disease management and improved health care efficiency, nursing roles have been specialized or enhanced in the primary health care setting. Nurses become key players in chronic disease management process. Study describes a system to help nurses manage the care process of patient with chronic disease. It supports focusing nurse’s attention on those resources/solutions that are likely to be most relevant to their particular situation/problem in nursing domain. System is based on multi-relational property graph representing a flexible modeling construct. Graph allows modeling a nursing ontology and the indices that partition domain into an efficient, searchable space where the solution to a problem is seen as abstractly defined traversals through its vertices and edges.","Chronic disease, ontology, nursing, nursing process, recommendation system, electronic health record, e-documentation"
,,Poster,The Impact of Nursing Students’ Cultural Diversity on the Intention and Attitudes Towards the Use of Information Technology (IT),Ayala Gonen,"Dganit Sharon, Lilac Lev-Ari, Ester Straus and Ronen Segev","This research highlights the challenge for nursing educators in understanding, developing awareness, and preparing strategies to manage the impact of nursing students' cultural diversity on the relationship between the intention to use computer and attitudes, self-efficacy, innovativeness, and threat and challenge.","Cultural diversity, Attitudes, Information Technology, Nursing students, Innovativeness, Self-efficacy, Threat"
,,Poster,The Effect of Tele-Consultation Between a Hospital-Based Nurse and a COPD Patient,Anne Dichmann Sorknaes,,"Patients admitted with exacerbation COPD (AECOPD) were at hospital discharge randomly assigned (1:1) to either daily teleconsultation for one week between hospital-based telenurses and patients with severe COPD or conventional treatment. Addition of one week of teleconsultations was as safe and effective as conventional treatment, but it did not significantly reduce readmissions or affect mortality","Telemedicine, nurse video-consultation, Tele-consultation, COPD consultation, readmission"
,,Poster,Nurses’ and Patients’ Experiences of Tele-Consultations,Anne Dichmann Sorknaes,,"The study focused on real-time video consultations (tele-consultations) as experienced by Danish hospital-based, respiratory nurses (tele-nurses) and patients with chronic obstructive pulmonary disease, COPD, discharged after hospitalization with acute exacerbation (tele-patients).Tele-patients and tele-nurses consider tele-consultations as distinct, but qualified care, enabling close relationships between patient and nurse. The nurses’ performance and their professional identity changed. The patients become active, participants in their treatment and care.","Telemedicine, nurse video-consultation, Tele-consultation, COPD consultation, Postphenomenolgi"
,,Poster,Developing Evidence-Based Care Standards and a Decision-Making Support System for Pain Management,Rung-Chuang Feng,Polun Chang,"Pain is a crucial sign and symptom in hospitalised patients. This paper describes how a medical centre created a knowledge-based, computerised pain management decision-making process to support nurses in personalising preventive interventions based on patient requirements.","pain control, evidence-based care standards, decision making support system"
,,Poster,Chinese Nurses’ Acceptance of PDA: A Cross-Sectional Survey Using a Technology Acceptance Model,Yanling Wang,"Qian Xiao, Liu Sun and Ying Wu","This study explores Chinese nurses’ acceptance of PDA, using a questionnaire based on the framework of Technology Acceptance Model (TAM). 357 nurses were involved in the study. The results reveal the scores of the nurses’ acceptance of PDA were means3.18~3.36 in four dimensions. The younger of nurses, the higher nurses’ title, the longer previous usage time, the more experienced using PDA, and the more acceptance of PDA. Therefore, the hospital administrators may change strategies to enhance nurses' acceptance of PDA, and promote the wide application of PDA.","Personal digital assistants, Mobile health, Nurse, Technology Acceptance Model, Cross-sectional survey"
,,Poster,User’s Satisfaction of Multiple Accounting Record System,M.C. Chen,H.C. Yu,"The study hospital had developed a multiple account recording system that generates the accounting information of the consumed materials based on daily nursing records. A questionnaire survey was delivered to further investigate the impact of the system. Methods: Four concepts of the system were investigated. (1) Supportive and time saving; (2) impact on workflows and job satisfactions; (3) ease of use; and (4) overall satisfactions. Results: The system scored 4.03 out of 5 as the highest for helpfulness for daily practices, 3.98 for decrease the time for recording material consumptions, 3.98 for actually changed the way they work. Discussion: Users mostly expressed positive attitude towards the system.","Satisfaction, multiple account recording system, simplifying workflow."
,,Poster,Early Assessment of Patient’s Medical Condition in Ambulance Care Affects the Level of Care of Non Urgent Patients,Glenn Larsson,Anders Holm?n and Kristina Ziegert,The Rapid Emergency Triage and Treatment System (RETTS) is used by the Swedish ambulance care organization for assessment of patients medical condition. The aim of the present study was to evaluate prehospital assessment in collaboration with the ambulance nurse and primary health care physicians. If the patient’s condition was priority GREEN by RETTS then the ambulance nurse decided to contact the primary care physicians for a dialogue and together they decided which level of care was the most appropriate for the patient’s condition.,"Triage Classification (RETTS), emergency nursing, prospective cohort study"
,,Poster,Health Consumers eHealth Literacy to Decrease Disparities in Accessing eHealth Information,Hyejin Park,Eileen Cormier and Gordon Glenna,"The purpose of this study was to assess the perceived eHealth literacy of a general health consumer population so that health care professionals can effectively address skills gaps in health consumers’ ability to access and use high quality online health information. Participants were recruited from three public library branches in a Northeast Florida community. The eHealth literacy scale (eHEALS) was used. The majority of participants (n=108) reported they knew how and where to find health information and how to use it to make health decisions; knowledge of what health resources were available and confidence in the ability to distinguish high from low quality information was considerably less. The findings suggest the need for eHealth education and support to health consumers from health care professionals, in particular, how to access and evaluate the quality of health information.",eHealth literacy; Online health information; Health literacy; Internet
,eHealth,Poster,User Expectations: Nurses’ Perspective,G?ney G?rsel,,"Healthcare is a technology-intensive industry. Although all healthcare staff needs qualified computer support, physicians and nurses need more. As nursing practice is an information intensive issue, understanding nurses’ expectations from healthcare information systems (HCIS) is a must issue to meet their needs and help them in a better way. In this study perceived importance of nurses’ expectations from HCIS is investigated, and two HCIS is evaluated for meeting the expectations of nurses by using fuzzy logic methodologies.","Healthcare Information System, Evaluation, User expectation, Ranking, Fuzzy Logic"
,,Poster,eHealth Literacy Skills Among Undergraduate Nursing Students in the U.S. and South Korea,Hyejin Park,Hyunmi Park,"Online health information is a critical resource for health consumers. Nursing professionals need to be eHealth literate to support patients and their families. The purpose of the study was to explore eHealth literacy skills among undergraduate nursing students in the U.S. and South Korea. One hundred and sixty-nine undergraduate nursing students in two universities, one in the southern area of the U.S. and one in the eastern area of South Korea, participated. Participants were asked to complete the eHealth Literacy Scale. The majority of participants perceived that the Internet is a useful or very useful tool in helping them make health-related decisions. The participants either agreed or strongly agreed with the 7 items of the eHealth literacy scale except an item such as they can call high to low quality of online health information. The U.S students have higher mean scores of all eHealth literacy items than students of South Korea.","eHealth literacy; Internet; Undergraduate Nursing students, Online Health Information"
