년도,분류,형태,제목,1저자,공저자,초록,키워드
2021,Integrated and Connected Care,Poster,Evaluating the Usability of a Simple Home-Care App for Family Caregivers,Tzu-Ning Wen,"Tzu-Chuan Hsu, Pei-Shiun Chang, Hsiu-Yen Huang, Ya-Ling Chen, Qi-Guang Chen, Tzu-Hui Hsia, Yi-Ru Chiu and Po-Lun Chang",,"Home action health care, simple home-care app, extended integrated technology acceptance model"
2021,Integrated and Connected Care,Poster,Pediatric Nurses Experience with Integrated Vital Signs Device in Triage Room,Jose Barbudo III,Rocky San Pedro and Rajvir Singh,,"Clinical data integration, human factors, human-computer interaction, system implementation"
2021,Integrated and Connected Care,Poster,The Cost of Patient Education on a Post-Partum Unit in an Acute Care Setting,Audrey Jost,Kim Velez and Elle Fawns,"Four years post-implementation, an interactive patient care system is slated for decommissioning in two hospitals. A team of experts was tasked with evaluating whether to replace or remove the functionalities of this system and the cost associated with either. The largest effects noted were the financial burden and the patient education. The cost to substitute video education with nursing time spent in patient education was determined to not be cost-effective.","Patient education, patient education videos, postpartum, acute care"
2021,Integrated and Connected Care,Poster,Website for Women Who Abuse Opioids: What Are the Essential Components?,Jeeyae Choi,Yeounsoo Kim-Godwin,"Studies indicate opioid prevention programs should be designed differently for men and women. Since a website is an effective means of providing behavioral interventions, tailoring one to meet the specific needs of women is a logical step in assisting them to overcome opioid misuse. We identified essential components for inclusion in a website following a community engagement project.","Opioids, opioid abuse, opioid addiction, website"
2021,Nursing Information Systems,Paper,A Bibliometric and Visualized Analysis of Nursing Informatics Competencies in China (2000?2020),Yuchao Le,"Shihua Cao, Mengxi Wang, Xin Lin and Beiying Qian","This study aimed to use CiteSpace software to conduct a bibliometric analysis of published on the nursing informatics competencies from 2000 to 2020. Data were obtained from the China National Knowledge Infrastructure and Wanfang Database. Co-occurrence analysis, collaboration analysis and Co-Words Analysis of keywords were conducted by using CiteSpace5.7 R2 software. A total of 496 publications were obtained. The number of publications generally increased over the investigated period. The most publications were from colleges and universities. ‘Influencing factor’, ‘nursing informatics competencies’, and ‘nursing education’ were the hotspots recently. The study may be helpful for researchers in identifying the research status quo, trend and development of nursing informatics competencies in China in the future.","Nursing informatics competencies, CiteSpace, visual analysis, Research hotspots introduction"
2021,Nursing Information Systems,Paper,Developing Information Model of Central Line-Associated Bloodstream Infection (CLABSI) Prevention,Young-Shin Park,Lisiane Pruinelli,"CLABSIs are one of the most lethal and costly types of healthcare associated infections (HAIs). Regulatory organizations have mandated hospitals to submit monthly surveillance reports. However, there is an inaccuracy of presenting this report because of the lack of data standardization. This descriptive qualitative study aimed to develop a CLABSI prevention Information Model (IM) so the CLABSI prevention guidelines can be incorporated into structured nursing documentations. The flowsheet metadata stored in the Clinical Decision Repository was analyzed using an advanced analytics tool. The CLABSI prevention flowsheet data were mapped to 25 concepts, 45 data attributes and over 200 data value sets after organizing hierarchical structures. Seven domains of CLABSI prevention were identified in a CLABSI prevention IM. It would provide tangible benefits to create a practice reminder of the high risk for CLABSIs based on the nursing flowsheet data sets and multidisciplinary Electronic Health Record (EHR).","Central-line associated blood stream infection, information model, concept mapping"
2021,Nursing Information Systems,Paper,Development and Application of Nursing Risk Management Evaluation System,Li Xiaoyu,"Li Jinxue, Jiang Fengqiong, Zhu Yan and Ye Qiaohua","To construct an integrated nursing risk management assessment system, standardize nursing risk assessment and management process, and improve the implementation rate of nursing risk assessment and nursing safety quality. A special team was set up to construct an integrated nursing risk management and assessment system, including management personnel, clinical nurses and information engineers, to analyze the problems existing in the old nursing risk assessment and design an integrated nursing risk management and assessment system. The integrated nursing risk management assessment system was applied in all wards of the hospital from July 2019 to September 2019, and 25,778 cases were evaluated. It has the advantages of intelligence, integration, convenient operation, historical score query, guiding standard management of high-risk patients. The intelligence, integration and standardization of the integrated nursing risk management assessment system can improve nursing efficiency, standardize nursing risk management, improve nursing staff satisfaction, and reduce the incidence of nursing adverse events in high-risk patients.","Nursing risk, integration, assessment system, risk management"
2021,Nursing Information Systems,Paper,Development and Implementation of Pediatric Nursing-Clinical Decision Support System for Hyperthermia: A Pre- and Post-Test,Yongxin Zhao,"Jing Hu, Ying Gu, Yanmin Wan, Fang Liu, Chengjie Ye and Xiaobo Zhang","Firstly, we form the Pediatric Nursing-Knowledge Base for Hyperthermia, which combines publicly clinical practice guidelines and nursing routines of hyperthermia management. Then, following the nursing process framework, the system is developed by clinical decision support technology. Finally, a pre-and posttest is adopted to examine the effectiveness, usability and feasibility before and after using the system. Its effectiveness is examined by nursing records quality including completeness of nursing assessment, timeliness of nursing diagnosis, individualization of nursing interventions, and timeliness of nursing evaluation. Its usability and feasibility are assessed using the Clinical Nursing Information System Effectiveness Evaluation Scale. There is a significant difference between the two groups in effectiveness, usability and feasibility. Although the system is developed specifically for our hospital workflow and processes, the Pediatric NursingKnowledge Base for Hyperthermia and workflow for hyperthermia management in this study can be used as a reference to other hospitals.","Clinical decision support system, hyperthermia, nursing information, pediatric, knowledge base"
2021,Nursing Information Systems,Paper,Home Healthcare Clinicians’ Perspectives on Electronic Health Records: A Qualitative Study,Mollie Hobensack,"Marietta Ojo, Kathryn Bowles, Margaret McDonald, Jiyoun Song and Maxim Topaz","Clinicians’ perspectives on the electronic health records (EHR) in home healthcare (HHC) are understudied. To explore this topic, qualitative interviews were conducted with 15 HHC clinicians in the Northeastern USA. Thematic analysis was conducted to identify key themes emerging from the interviews. While some EHR benefits were recognized, overall satisfaction with the EHR was low. The results suggest EHR limitations are tied to poor usability, restrictions, and redundancy in documentation leading to increased documentation workload. Clinicians have recommendations to mitigate these limitations via additional EHR functions and better patient risk detection. Future stakeholders should consider the results of this study when developing and updating the EHR in HHC.","Home healthcare, EHR, qualitative, satisfaction"
2021,Nursing Information Systems,Paper,Mapping of Wound Infection Concepts,Lorraine J Block,"Charlene Ronquillo, Nicholas R Hardiker, Sabrina T Wong and Leanne M Currie","Wound infection is a serious health care complication. Standardized clinical terminologies could be leveraged to support the early identification of wound infection. The purpose of this study was to evaluate the representation of wound infection assessment and diagnosis concepts (N=26) in SNOMED CT and ICNP, using a synthesized procedural framework. A total of 13/26 (50%) assessment and diagnosis concepts had exact matches in SNOMED CT and 2/7 (29%) diagnosis concepts had exact matches in ICNP. This study demonstrated that the source concepts were moderately well represented in SNOMED CT and ICNP; however, further work is necessary to increase the representation of diagnostic infection types. The use of the framework facilitated a systematic, transparent, and repeatable mapping process, with opportunity to extend.","Wound infection, SNOMED, International Classification for Nursing Practice, Nursing Informatics"
2021,Nursing Information Systems,Paper,Towards Developing “Oops! Solver” for Elderly Care,Satoshi Nishimura,Chiaki Oshiyama and Yuichi Oota,"Long-term care costs, burdens of caregivers, and their resultant shortage are prevalent concerns in an increasingly aging society. Use of information and communication technologies is one possible solution to expedite human resource development; however, there are few knowledge resources that are interpretable by computers. In this study, we present Example of structured manuals for elderly care as a knowledge resource for question-answering systems. We conducted semistructured interviews with caregivers in a care facility and retrieved information from an open data set to collect “Oops” incidents in daily caregiving. Based on the collected incidents, we created questions worded in natural language and corresponding computer-interpretable queries. Consequently, we obtained 150 Oops incidents and 33 computer-interpretable queries and confirmed the queries can retrieve relevant knowledge from the knowledge resource.","Nursing information systems, knowledge bases, geriatric nursing"
2021,Nursing Information Systems,Poster,A Concept of Mobile Support System for the Young Onset Dementia in Taiwan,Ming-Hsiang Tu,"Yung-Hsiang Tu, Huey-Jane Lee and Polun Chang","Owing to the increasing population of young onset dementia all over the world. We designed a 6""-display Android mobile system for evaluating the potential patient of Dementia. A pilot test at experienced nursing members showed that they had strong willing of launching this design in their daily practical events.","young onset dementia, Android-based design, mobile device, technology acceptance model"
2021,Nursing Information Systems,Poster,Indonesian Student Nurses’ E-Health Literacy Skills,Dame Elysabeth Tarihoran,"Dian Anggraini, Enni Juliani, Ressa Ressa and Ihlus Fardan",Nurses should have a good level of e-health literacy to help patients utilize e-health information. To measure e-health literacy skills and contribute factors. A cross-sectional study of 2209 nursing student in Indonesia (October- November 2019) using eHeals. The overall eHealth literacy was 4 (Scale 1- 5). There were statistically significant differences between e-Heals score with contribute factors (<0.001). Indonesian nursing students already have basic necessary skills of e-health.,"e-health, Indonesia, literacy, student nurse"
2021,Nursing Information Systems,Poster,Study of Sharing Patient Information by Nurses Between Inpatient and Outpatient Wards in Japan,Natsuko Nishida,"Tomoko Hikita, Megumi Iida, Goshiro Yamamoto and Tomohiro Kuroda","Shortening hospital stays increases communication needs between nurses in inpatient and outpatient wards. Smooth information sharing is required to reduce the workload of nurses and improve the quality of patient care. However, electronic medical records (EMR) system does not have sufficient functions to support information sharing between wards, because EMR has been developed mainly for recording. This study led to three improvements; unified communication tool, common patient list linked to EMR, and outpatient nursing diagnosis.","Collaboration support, electronic medical record, patient information, information sharing"
2021,Nursing Information Systems,Poster,The Use of Information Technology in the Construction of a Nursing Communication Platform System,Tseng Li-Ching,Chen Mei-Chu,"In order to effectively connect patient care information and reduce the amount of administrative work, a nursing care communication platform can effectively achieve Real-time display of patient information while protecting patient privacy; Integration of hospital information system, with individualized medical care team information; Accurate and timely delivery of need for patient report; Increase of interaction between the patient’s family and staff and breakthrough from the limit of paper-based health education information.","Information technology, nursing communication platform system"
2021,Patient Participation and Citizen Involvement,Paper,Cognitive Testing of an Electronic Consent Platform: Researcher Perspectives,Daniel Robins,"Rachel Brody, Irena Parvanova and Joseph Finkelstein","This study focuses on feedback from domain experts to assess usability and acceptance of the E-Consent electronic consent platform. Quantitative and qualitative data were captured throughout the usability inspection, which was structured around a cognitive walkthrough with heuristics evaluation. Additional surveys measured biobanking knowledge and attitudes and familiarity with informed consent. A semi-structured qualitative interview captured open-ended feedback. 23 researchers of various ages and job titles were included for analysis. The System Usability Scale (SUS) provided a standardized reference for usability and satisfaction, and the mean result of 86.7 corresponds with an ‘above average’ usability rating in the >90th percentile. Overall, participants believe that electronic consenting using this platform will be faster than previous workflows while enhancing patient understanding, and human rapport is still a key component of the consent process. Expert review has provided valuable insight and actionable information that will be used to further enhance this maturing platform.","Research consent, patient-facing technology, patient participation, system implementation, usability"
2021,Patient Participation and Citizen Involvement,Paper,Enhancing Safety via Medication Self-Management and Timely Reporting,Yun Jiang,Yang Gong,"Medication errors have been a major threat to patient safety. Current research on medication errors is largely dependent on in-hospital reports. With the rapid shift of health care to chronic condition management, there is an urgent need to investigate medication errors in the community. In this paper, we discuss that the model of medication self-management developed for outpatient settings may be used to guide the development of prevention strategies for medication errors beyond hospitals. Further, timely reporting medication errors from patients in the communities may be helpful in mitigating the severity of side effects and reducing preventable safety events.","Medication error, patient safety, event reporting"
2021,Patient Participation and Citizen Involvement,Paper,Exploring the Patient’s Experience of Receiving Clinical Care Which Incorporates the Use of Mobile Technology at the Bedside,J Warrilow,"L Pho, C Murley, A Jones and G Fairbrother","Research-based insight into patient’s experiences of mobile technology at the bedside in the hospital setting remains limited. This research project aims to explore patient’s experience. This mixed method pre and post study aimed to explore the patient experience in relation to this and also test whether introducing further bedside technology (beyond the workstation on wheels) had an effect on the patient experience. Questionnaires and interviews were conducted among inpatient samples prior to and one year post introduction of a suite of new bedside technologies. Pre and post patient survey results (pre: n=82; post: n=98) suggested that mixed views and perceptions existed and that some of these were associated with primary demographics such as age. At post-test, attitudes about bedside technology were found to be more positive, and feedback about care quality was found to be unchanged, Baseline patient interview findings (n=15) highlight the social ubiquity of technology as a driver of positive attitude in the digital health context. The addition of new bedside technology is very well received by patients and was not perceived to impact on care quality.","Patient experience, digital health technology, patient care, consumer experience"
2021,Patient Participation and Citizen Involvement,Paper,Finger Tapping Measures for Parkinson’s Disease: Preliminary Evaluation of an Android Application for Data Collection in Australia,Hanna Suominen,"Mehika Manocha, Jane Desborough, Anne Parkinson and Deborah Apthorp","Parkinson’s Disease (PD) is a progressive chronic disorder with a high misdiagnosis rate. Because finger-tapping tasks correlate with its fine-motor symptoms, they could be used to help diagnose and assess PD. We first designed and developed an Android application to perform finger-tapping tasks without trained supervision, which is not always feasible for patients. Then, we conducted a preliminary user evaluation in Australia with six patients clinically diagnosed with PD and sixteen controls without PD. The application could be used in research and healthcare for regular symptom and progression assessment and feedback.","Electronic health records, evaluation studies, finger tapping, mobile devices, Parkinson Disease, user-computer interface"
2021,Patient Participation and Citizen Involvement,Paper,Maximizing Opportunities for User-Centered Design in Acute-Care: Introducing the Focal Wall,Tracie Risling,"Krista Baerg, Susan Tupper and Lori Chartier","Digital health is a promising development in the pursuit of patient centered care. Technological developments, like patient portals, are providing new opportunities for patients to engage in their own healthcare journeys, increasing access to health data and practitioners in many cases. The primary objective of this research is the establishment of an in-patient portal for a new children’s hospital through a collaborative design process. This paper details experiences from the first phase of this multi-year project and in particular methodological solutions that have been developed in order to meet the challenges of engaging acute care patients, families, and practitioners in user-centered design within such a demanding context.","User-centered design, patient portal, nursing, digital health, patient engagement"
2021,Patient Participation and Citizen Involvement,Poster,"An Integrative Literature Review on Older Adults, Their eHealth Literacy and Use of Telehealth",Charlene Sagad,Michelle Honey,"Healthcare is challenged by providing high-quality, equitable and timely access to care for older adults. Telehealth can address these challenges, however, a level of eHealth literacy is required. This integrative literature review sought to understand the experiences of older adult patients with poor eHealth literacy who use telehealth. Results include that older adults with less eHealth literacy have many concerns engaging with telehealth and irrespective of their eHealth literacy, most need support to use telehealth.","Older adults, telehealth, eHealth literacy"
2021,Patient Participation and Citizen Involvement,Poster,Educational Program Using Robots for Preventing Cognitive Decline of Elderly Persons,Yumiko Nakamura,"Yukie Majima, Nobuhiro Sakata, Seiko Masuda and Kotoka Murashima","An expected surge of dementia patients in Japan indicates a pressing need to establish countermeasures. As described herein, by developing an educational program for elderly people using robots, we performed a demonstration experiment. Results revealed that involvement of elderly people with robots enhances their enjoyment, indicating a future direction of cognitive decline prevention education for elderly people.","Cognitive function, educational program, robot"
2021,Patient Participation and Citizen Involvement,Poster,Identifying and Evaluating Industry Supported Educational Programs Aimed at Addressing the Social Determinants of Health,Keri Durocher,Gillian Strudwick,Education is one of the key social determinants of health that may be enhanced through technology industry initiatives that support the development of programs for underserviced populations. This poster will provide an overview of identified technology-industry supported educational programs aimed at addressing the social determinants of health. This information can help nursing leaders in the digital health and informatics space identify initiatives that lead to future partnerships.,"Health equity, digital health, education access, social determinants of health"
2021,Patient Participation and Citizen Involvement,Poster,Development of an eHealth Nursing Intervention on Self-Care to Prevent Diabetic Foot in Rural Mexico: A Pilot Test,Edgar Mauricio Ram?rez-P?rez,"Maricarmen Moreno-Tochihuitl, Mar?a del Rosario Ricardez-Ram?rez, Lorraine Block, Laura-Mar?a Peltonen, Mar?a del Pilar Castro-Fern?ndez de Lara and Erika Lozada-Perezmitre","Diabetic foot affects nearly 6% of people living with Type 2 diabetes (T2D). It is also the most common complication of T2D and is associated with infection, ulceration. eHealth facilitation of Non-communicable diseases management has the potential to increase self-care and engage patients. The aim of this study is to develop an eHealth intervention to prevent diabetic foot.","eHealth, nursing intervention, self-care, diabetic foot"
2021,Patient Participation and Citizen Involvement,Poster,Optimizing Patient Experience by Improving Patient-Clinician Communication Through Hospital Electronic Systems,Nilmini Wickramasinghe,Jonathan L Schaffer,Providing high value care is essential in today’s healthcare context. A critical aspect of this is ensuring patients have a positive patient experience. The use of electronic systems can serve as enablers in this regard as this exploratory research highlights.,"EMR, Point of Care solutions, patient experience"
2021,Patient Participation and Citizen Involvement,Poster,Self-Management Capacity in Adults with Type 2 Diabetes Using Educational Interventions: A Pilot Study,Maricarmen Moreno-Tochihuitl,"Erika Lozada-Perezmitre, Carmen Cruz-Rivera, Rayo Cruz-Rivera, Lizamar-Lorena Ramos-S?nchez, Lorraine Block, Laura-Maria Peltonen and Mar?a-del-Rosario Ricardez-Ram?rez",Type 2 Diabetes (T2D) has been increasing in prevalence over the last decade in Mexico. The glycemic control actions can help to prevent complications. The aimed is to pilot an educational intervention in self- management of adults with T2D through using text messages. Findings show the respondents reported a low level of self-care skills of T2D and there was an increase in the self-care skills after it.,"Self-management, diabetes type 2"
2021,System Implementations and Digital Workplaces,Paper,Automated Generation of Core Outcome Measures for Clinical Trials,Anas Elghafari,Joseph Finkelstein,"Common outcome sets are vital for ensuring usability of clinical trial results and enabling inter-study comparisons. The task of identifying clinical outcomes for a particular field is cumbersome and time-consuming. The aim of this work was to develop an automated pipeline for identifying common outcomes by analyzing outcomes from relevant trials reported at ClinicalTrials.gov and to assess the pipeline accuracy. We validated the output of our pipeline by comparing the outcomes it identified for acute coronary syndromes and coronary artery disease with the set of outcomes recommended for these conditions by a panel of experts in a widely cited report. We found that our pipeline identified the same or similar outcomes for 100% of the outcomes recommended in the experts’ report. The coverage of the pipeline’s results dropped only slightly (to 21 out of 23 outcome domains, 91%) when we restricted the pipeline to trials posted before the publication of the report, indicating a great potential for this pipeline to be used in aiding and informing the future development of core outcome measures in clinical trials.","Clinical trials, common data elements, automation"
2021,System Implementations and Digital Workplaces,Paper,Facilitators and Barriers to the Adoption of an Electronic Medical Record System by Intensive Care Nurses,Somtochukwu Amaka Osajiuba,"Rebecca Jedwab, Rafael Calvo, Naomi Dobroff, Nicholas Glozier, Alison Hutchinson, Michael Leiter, Katrina Nankervis, Helen Rawson, Bernice Redley and Elizabeth Manias","Introducing new technology, such as an electronic medical record (EMR) into an Intensive Care Unit (ICU), can contribute to nurses’ stress and negative consequences for patient safety. The aim of this study was to explore ICU nurses’ perceptions of factors expected to influence their adoption of an EMR in their workplace. The objectives were to: measure psychological factors expected to influence ICU nurses’ adoption of EMR, and explore perceptions of facilitators and barriers to the implementation of an EMR in their workplace. Using an explanatory sequential mixed method approach, data were collected using surveys and focus groups. ICU nurses reported high scores for motivation, work engagement and wellbeing. Focus group analyses revealed two themes: Hope the EMR will bring a new world and Fear of unintended consequences. Recommendations relate to strategies for education and training, environmental restructuring and enablement. Overall, ICU nurses were optimistic about EMR implementation.","Electronic medical records, Theoretical Domains Framework, motivation, engagement, wellbeing, intensive care, nurses"
2021,System Implementations and Digital Workplaces,Paper,Older Nurses’ Perceptions of an Electronic Medical Record Implementation,Shaluni Tissera,"Rebecca Jedwab, Rafael Calvo, Naomi Dobroff, Nicholas Glozier, Alison Hutchinson, Michael Leiter, Elizabeth Manias, Katrina Nankervis, Helen Rawson and Bernice Redley","In Australia, almost 40% of nurses are aged 50 years and older. These nurses may be vulnerable to leaving the workforce due to challenges experienced during electronic medical record (EMR) implementations. This research explored older nurses’ perceptions of factors expected to influence their adoption of an EMR, to inform recommendations to support implementation. The objectives were to: measure psychological factors expected to influence older nurses’ adoption of the EMR; and explore older nurses’ perceptions of facilitators and barriers to EMR adoption. An explanatory sequential mixed methods design was used to collect survey and focus group data from older nurses, prior to introducing an EMR system. These nurses were highly engaged with their work; 79.3% reported high wellbeing scores. However, their motivation appeared to be predominantly governed by external rather than internal influences. Themes reflecting barriers to EMR and resistance to adoption emerged in the qualitative data.","Electronic medical record, older nurses, electronic medical record adoption, electronic medical record implementation"
2021,System Implementations and Digital Workplaces,Paper,Perioperative Nurses’ Perceptions Pre-Implementation of an Electronic Medical Record System,Agnes Njane,"Rebecca Jedwab, Rafael Calvo, Naomi Dobroff, Nicholas Glozier, Alison Hutchinson, Michael Leiter, Elizabeth Manias, Katrina Nankervis, Helen Rawson and Bernice Redley","The use of electronic medical record (EMR) systems is transforming health care delivery in hospitals. Perioperative nurses work in a unique high-risk health setting, hence require specific considerations for EMR implementation. This research explored perioperative nurses’ perceptions of facilitators and barriers to the implementation of an EMR in their workplace to make context-specific recommendations about strategies to optimise EMR adoption. Using a qualitative exploratory descriptive design, focus group data were collected from 27 perioperative nurses across three hospital sites. Thematic analyses revealed three themes: The world is going to change; What does it mean for me? and We can do it, but we have some reservations. Mapping coded data to the Theoretical Domains Framework identified prominent facilitators and barriers, and informed recommended implementation strategies for EMR adoption by perioperative nurses.","Perioperative nurses, electronic medical record, Theoretical Domains Framework"
2021,System Implementations and Digital Workplaces,Poster,Impact of Electronic Medical Records Within the Maternity Environment: An Ethnographic Exploration of Midwifery Practice,Alison Craswell,"Lauren Kearney, Jenni Mcatee, Mariann Hadland, Wendy Smyth and Cate Nagel","Integration of care through digitalisation of paper records is important for childbearing women who may see multiple clinicians both within the hospital and the community. It is important that in the implementation of an EMR, the established benefits of a paper and handheld records are transferred and not lost. Acceptance and positive use of digital records in maternity settings has occurred despite concerns regarding workload interrupting women centred care.","Digitalisation, maternity, ieMR, electronic health records, patient safety, data quality"
2021,System Implementations and Digital Workplaces,Poster,Analysis of Gaze Information Patterns of Nurses Gathering Patient Information Using Electronic Health Records,Miki Takami,"Eiko Nishiumi, Eiko Nakanishi and Kyoko Ishigaki","The objective of this study was to clarify gaze information patterns of nurses gathering patient information using electronic health records. We recorded the electronic health record screen on which nurses’ gazes were presented using an eye tracker and analyzed the recorded images. The analysis revealed two types of gaze information patterns of nurses engaged in patient information gathering. However, no regularity was observed in the gaze information patterns of the nurses viewing the electronic health record sections after selecting a patient.","Electronic health records, eye tracking, information seeking behavior, nursing informatics, workflow analysis"
2021,System Implementations and Digital Workplaces,Poster,Needs Assessment and System Design of an Extracorporeal Membrane Oxygenation Simulation Learning System,Kai-Ling Chi,Shwu-Fen Chiou,"Nurses require training to manage extracorporeal membrane oxygenation (ECMO). Thus, the aim of this study is to investigate intensive care unit nurse needs and design an ECMO simulation learning system. A systemic needs analysis included interviews and a literature review. Nurses had three learning needs: preECMO placement care, daily care during placement, and care for preparation of removal. The system design includes ECMO care knowledge, practice in simulations, and self-examination with a flexible learning methodology.","Extracorporeal membrane oxygenation, simulation learning system, need assessment, system design"
2021,System Implementations and Digital Workplaces,Poster,Strategies to Reduce Electronic Health Record Related Burnout Among Nurses,Brian Lo,"Jessica Kemp, Clarel Cullen, Tania Tajirian, Damian Jankowicz and Gillian Strudwick",The introduction of electronic health records (EHR) systems can have a profound impact on the daily clinical activities of nurses. Recent studies have suggested that the adoption of EHR systems may have contributed to burnout among nurses. This poster presentation will explore potential strategies to address the emerging issue of burnout associated with EHR systems in nurses.,"Burnout, electronic health record, nursing informatics, nursing"
2021,System Implementations and Digital Workplaces,Poster,Using Video Conferencing and Checklist for Nursing Research Through Distance Learning,Yoshihito Endo,Sachiko Shobuzawa,,"Nursing research, video conference, checklist, distance learning"
2021,System Implementations and Digital Workplaces,Poster,You Want Me to Use This EMR?,Nilmini Wickramasinghe,"Helen Almond, Amir Eslami Androgoli and Jonathan Schaffer","Globally, implementation of electronic medical records (EMRs) has accelerated. Australia is starting on this necessary but arduous path. Anecdotes suggest many nurses enquire “You Want Me to Use This EMR? Opinions on the use and usefulness of EMRs are not positive. This research proffers the use of a rich theoretical lens, taken from the information system’s domain, to understand the root concerns and create solutions; providing insight into nursing acceptance and adoption of the EMR.","Electronic medical records, nursing, relationship equity theory, user adoption and acceptance"
